Country,Fossil_Fuel,Year,Percentage
Romania,Oil,2015,42 %
Romania,Oil,2016,45 %
Romania,Oil,2017,44 %
Romania,Oil,2018,44 %
Romania,Oil,2019,42 %
Romania,Oil,2020,32 %
Romania,Oil,2021,N/A
Romania,Natural Gas,1990,21 %
Romania,Natural Gas,1991,16 %
Romania,Natural Gas,1992,17 %
Romania,Natural Gas,1993,18 %
Romania,Natural Gas,1994,20 %
Romania,Natural Gas,1995,25 %
Romania,Natural Gas,1996,29 %
Romania,Natural Gas,1997,25 %
Romania,Natural Gas,1998,26 %
Romania,Natural Gas,1999,18 %
Romania,Natural Gas,2000,20 %
Romania,Natural Gas,2001,18 %
Romania,Natural Gas,2002,23 %
Romania,Natural Gas,2003,26 %
Romania,Natural Gas,2004,30 %
Romania,Natural Gas,2005,30 %
Romania,Natural Gas,2006,32 %
Romania,Natural Gas,2007,28 %
Romania,Natural Gas,2008,28 %
Romania,Natural Gas,2009,15 %
Romania,Natural Gas,2010,16 %
Romania,Natural Gas,2011,19 %
Romania,Natural Gas,2012,18 %
Romania,Natural Gas,2013,11 %
Romania,Natural Gas,2014,4 %
Romania,Natural Gas,2015,2 %
Romania,Natural Gas,2016,13 %
Romania,Natural Gas,2017,10 %
Romania,Natural Gas,2018,11 %
Romania,Natural Gas,2019,9 %
Romania,Natural Gas,2020,8 %
Romania,Natural Gas,2021,23 %
Slovak Republic,Coal,1990,0 %
Slovak Republic,Coal,1991,0 %
Slovak Republic,Coal,1992,0 %
Slovak Republic,Coal,1993,0 %
Slovak Republic,Coal,1994,12 %
Slovak Republic,Coal,1995,17 %
Slovak Republic,Coal,1996,19 %
Slovak Republic,Coal,1997,12 %
Slovak Republic,Coal,1998,8 %
Slovak Republic,Coal,1999,20 %
Slovak Republic,Coal,2000,25 %
Slovak Republic,Coal,2001,25 %
Slovak Republic,Coal,2002,25 %
Slovak Republic,Coal,2003,24 %
Slovak Republic,Coal,2004,21 %
Slovak Republic,Coal,2005,32 %
Slovak Republic,Coal,2006,19 %
Slovak Republic,Coal,2007,32 %
Slovak Republic,Coal,2008,26 %
Slovak Republic,Coal,2009,26 %
Slovak Republic,Coal,2010,19 %
Slovak Republic,Coal,2011,19 %
Slovak Republic,Coal,2012,22 %
Slovak Republic,Coal,2013,19 %
Slovak Republic,Coal,2014,18 %
Slovak Republic,Coal,2015,24 %
Slovak Republic,Coal,2016,19 %
Slovak Republic,Coal,2017,24 %
Slovak Republic,Coal,2018,31 %
Slovak Republic,Coal,2019,33 %
Slovak Republic,Coal,2020,27 %
Slovak Republic,Coal,2021,21 %
Slovak Republic,Oil,1990,0 %
Slovak Republic,Oil,1991,0 %
Slovak Republic,Oil,1992,0 %
Slovak Republic,Oil,1993,0 %
Slovak Republic,Oil,1994,0 %
Slovak Republic,Oil,1995,0 %
Slovak Republic,Oil,1996,0 %
Slovak Republic,Oil,1997,0 %
Slovak Republic,Oil,1998,0 %
Slovak Republic,Oil,1999,0 %
Slovak Republic,Oil,2000,0 %
Slovak Republic,Oil,2001,179 %
Slovak Republic,Oil,2002,160 %
Slovak Republic,Oil,2003,174 %
Slovak Republic,Oil,2004,182 %
Slovak Republic,Oil,2005,156 %
Slovak Republic,Oil,2006,170 %
Slovak Republic,Oil,2007,171 %
Slovak Republic,Oil,2008,160 %
Slovak Republic,Oil,2009,168 %
Slovak Republic,Oil,2010,152 %
Slovak Republic,Oil,2011,171 %
Slovak Republic,Oil,2012,165 %
Slovak Republic,Oil,2013,182 %
Slovak Republic,Oil,2014,177 %
Slovak Republic,Oil,2015,182 %
Slovak Republic,Oil,2016,168 %
Slovak Republic,Oil,2017,146 %
Slovak Republic,Oil,2018,141 %
Slovak Republic,Oil,2019,140 %
Slovak Republic,Oil,2020,154 %
Slovak Republic,Oil,2021,133 %
Slovak Republic,Natural Gas,1990,105 %
Slovak Republic,Natural Gas,1991,94 %
Slovak Republic,Natural Gas,1992,96 %
Slovak Republic,Natural Gas,1993,86 %
Slovak Republic,Natural Gas,1994,93 %
Slovak Republic,Natural Gas,1995,87 %
Slovak Republic,Natural Gas,1996,92 %
Slovak Republic,Natural Gas,1997,93 %
Slovak Republic,Natural Gas,1998,94 %
Slovak Republic,Natural Gas,1999,91 %
Slovak Republic,Natural Gas,2000,99 %
Slovak Republic,Natural Gas,2001,92 %
Slovak Republic,Natural Gas,2002,100 %
Slovak Republic,Natural Gas,2003,97 %
Slovak Republic,Natural Gas,2004,103 %
Slovak Republic,Natural Gas,2005,103 %
Slovak Republic,Natural Gas,2006,106 %
Slovak Republic,Natural Gas,2007,100 %
Slovak Republic,Natural Gas,2008,99 %
Slovak Republic,Natural Gas,2009,108 %
Slovak Republic,Natural Gas,2010,100 %
Slovak Republic,Natural Gas,2011,105 %
Slovak Republic,Natural Gas,2012,91 %
Slovak Republic,Natural Gas,2013,96 %
Slovak Republic,Natural Gas,2014,105 %
Slovak Republic,Natural Gas,2015,95 %
Slovak Republic,Natural Gas,2016,92 %
Slovak Republic,Natural Gas,2017,89 %
Slovak Republic,Natural Gas,2018,90 %
Slovak Republic,Natural Gas,2019,137 %
Slovak Republic,Natural Gas,2020,75 %
Slovak Republic,Natural Gas,2021,65 %
Slovenia,Coal,1990,0 %
Slovenia,Coal,1991,0 %
Slovenia,Coal,1992,0 %
Slovenia,Coal,1993,0 %
Slovenia,Coal,1994,0 %
Slovenia,Coal,1995,0 %
Slovenia,Coal,1996,0 %
Slovenia,Coal,1997,0 %
Slovenia,Coal,1998,1 %
Slovenia,Coal,1999,0 %
Slovenia,Coal,2000,0 %
Slovenia,Coal,2001,0 %
Slovenia,Coal,2002,0 %
Slovenia,Coal,2003,1 %
Slovenia,Coal,2004,1 %
Slovenia,Coal,2005,2 %
Slovenia,Coal,2006,1 %
Slovenia,Coal,2007,1 %
Slovenia,Coal,2008,2 %
Slovenia,Coal,2009,1 %
Slovenia,Coal,2010,0 %
Slovenia,Coal,2011,0 %
Slovenia,Coal,2012,0 %
Slovenia,Coal,2013,0 %
Slovenia,Coal,2014,0 %
Slovenia,Coal,2015,0 %
Slovenia,Coal,2016,0 %
Slovenia,Coal,2017,0 %
Slovenia,Coal,2018,0 %
Slovenia,Coal,2019,0 %
Slovenia,Coal,2020,1 %
Slovenia,Coal,2021,0 %
Slovenia,Oil,1990,0 %
Slovenia,Oil,1991,0 %
Slovenia,Oil,1992,0 %
Slovenia,Oil,1993,0 %
Slovenia,Oil,1994,0 %
Slovenia,Oil,1995,0 %
Slovenia,Oil,1996,0 %
Slovenia,Oil,1997,0 %
Slovenia,Oil,1998,0 %
Slovenia,Oil,1999,0 %
Slovenia,Oil,2000,2 %
Slovenia,Oil,2001,0 %
Slovenia,Oil,2002,0 %
Slovenia,Oil,2003,0 %
Slovenia,Oil,2004,0 %
Slovenia,Oil,2005,0 %
Slovenia,Oil,2006,0 %
Slovenia,Oil,2007,0 %
Slovenia,Oil,2008,0 %
Slovenia,Oil,2009,1 %
Slovenia,Oil,2010,1 %
Slovenia,Oil,2011,1 %
Slovenia,Oil,2012,1 %
Slovenia,Oil,2013,1 %
Slovenia,Oil,2014,1 %
Slovenia,Oil,2015,1 %
Slovenia,Oil,2016,0 %
Slovenia,Oil,2017,0 %
Slovenia,Oil,2018,0 %
Slovenia,Oil,2019,0 %
Slovenia,Oil,2020,0 %
Slovenia,Oil,2021,0 %
Slovenia,Natural Gas,1990,95 %
Slovenia,Natural Gas,1991,96 %
Slovenia,Natural Gas,1992,70 %
Slovenia,Natural Gas,1993,66 %
Slovenia,Natural Gas,1994,56 %
Slovenia,Natural Gas,1995,60 %
Slovenia,Natural Gas,1996,51 %
Slovenia,Natural Gas,1997,54 %
Slovenia,Natural Gas,1998,58 %
Slovenia,Natural Gas,1999,40 %
Slovenia,Natural Gas,2000,60 %
Slovenia,Natural Gas,2001,60 %
Slovenia,Natural Gas,2002,60 %
Slovenia,Natural Gas,2003,60 %
Slovenia,Natural Gas,2004,60 %
Slovenia,Natural Gas,2005,60 %
Slovenia,Natural Gas,2006,51 %
Slovenia,Natural Gas,2007,51 %
Slovenia,Natural Gas,2008,47 %
Slovenia,Natural Gas,2009,48 %
Slovenia,Natural Gas,2010,47 %
Slovenia,Natural Gas,2011,48 %
Slovenia,Natural Gas,2012,42 %
Slovenia,Natural Gas,2013,58 %
Slovenia,Natural Gas,2014,37 %
Slovenia,Natural Gas,2015,30 %
Slovenia,Natural Gas,2016,34 %
Slovenia,Natural Gas,2017,23 %
Slovenia,Natural Gas,2018,31 %
Slovenia,Natural Gas,2019,12 %
Slovenia,Natural Gas,2020,9 %
Slovenia,Natural Gas,2021,9 %
Spain,Coal,1990,1 %
Spain,Coal,1991,1 %
Spain,Coal,1992,1 %
Spain,Coal,1993,1 %
Spain,Coal,1994,0 %
Spain,Coal,1995,1 %
Spain,Coal,1996,0 %
Spain,Coal,1997,0 %
Spain,Coal,1998,0 %
Spain,Coal,1999,4 %
Spain,Coal,2000,5 %
Spain,Coal,2001,6 %
Spain,Coal,2002,7 %
Spain,Coal,2003,6 %
Spain,Coal,2004,10 %
Spain,Coal,2005,13 %
Spain,Coal,2006,13 %
Spain,Coal,2007,9 %
Spain,Coal,2008,12 %
Spain,Coal,2009,12 %
Spain,Coal,2010,8 %
Spain,Coal,2011,10 %
Spain,Coal,2012,14 %
Spain,Coal,2013,14 %
Spain,Coal,2014,12 %
Spain,Coal,2015,19 %
Spain,Coal,2016,15 %
Spain,Coal,2017,25 %
Spain,Coal,2018,21 %
Spain,Coal,2019,37 %
Spain,Coal,2020,51 %
Spain,Coal,2021,35 %
Spain,Oil,1990,0 %
Spain,Oil,1991,0 %
Spain,Oil,1992,6 %
Spain,Oil,1993,10 %
Spain,Oil,1994,9 %
Spain,Oil,1995,9 %
Spain,Oil,1996,8 %
Spain,Oil,1997,7 %
Spain,Oil,1998,9 %
Spain,Oil,1999,10 %
Spain,Oil,2000,9 %
Spain,Oil,2001,9 %
Spain,Oil,2002,13 %
Spain,Oil,2003,16 %
Spain,Oil,2004,14 %
Spain,Oil,2005,14 %
Spain,Oil,2006,19 %
Spain,Oil,2007,22 %
Spain,Oil,2008,15 %
Spain,Oil,2009,17 %
Spain,Oil,2010,15 %
Spain,Oil,2011,18 %
Spain,Oil,2012,18 %
Spain,Oil,2013,19 %
Spain,Oil,2014,18 %
Spain,Oil,2015,12 %
Spain,Oil,2016,13 %
Spain,Oil,2017,8 %
Spain,Oil,2018,4 %
Spain,Oil,2019,7 %
Spain,Oil,2020,8 %
Spain,Oil,2021,12 %
Spain,Natural Gas,1990,0 %
Spain,Natural Gas,1991,0 %
Spain,Natural Gas,1992,0 %
Spain,Natural Gas,1993,0 %
Spain,Natural Gas,1994,0 %
Spain,Natural Gas,1995,0 %
Spain,Natural Gas,1996,0 %
Spain,Natural Gas,1997,0 %
Spain,Natural Gas,1998,0 %
Spain,Natural Gas,1999,0 %
Spain,Natural Gas,2000,0 %
Spain,Natural Gas,2001,0 %
Spain,Natural Gas,2002,0 %
Spain,Natural Gas,2003,0 %
Spain,Natural Gas,2004,0 %
Spain,Natural Gas,2005,0 %
Spain,Natural Gas,2006,0 %
Spain,Natural Gas,2007,0 %
Spain,Natural Gas,2008,0 %
Spain,Natural Gas,2009,0 %
Spain,Natural Gas,2010,0 %
Spain,Natural Gas,2011,0 %
Spain,Natural Gas,2012,0 %
Spain,Natural Gas,2013,0 %
Spain,Natural Gas,2014,0 %
Spain,Natural Gas,2015,0 %
Spain,Natural Gas,2016,0 %
Spain,Natural Gas,2017,0 %
Spain,Natural Gas,2018,3 %
Spain,Natural Gas,2019,9 %
Spain,Natural Gas,2020,11 %
Spain,Natural Gas,2021,10 %
Sweden,Coal,1990,12 %
Sweden,Coal,1991,0 %
Sweden,Coal,1992,9 %
Sweden,Coal,1993,11 %
Sweden,Coal,1994,6 %
Sweden,Coal,1995,10 %
Sweden,Coal,1996,6 %
Sweden,Coal,1997,6 %
Sweden,Coal,1998,5 %
Sweden,Coal,1999,5 %
Sweden,Coal,2000,7 %
Sweden,Coal,2001,4 %
Sweden,Coal,2002,5 %
Sweden,Coal,2003,4 %
Sweden,Coal,2004,10 %
Sweden,Coal,2005,21 %
Sweden,Coal,2006,18 %
Sweden,Coal,2007,17 %
Sweden,Coal,2008,20 %
Sweden,Coal,2009,14 %
Sweden,Coal,2010,17 %
Sweden,Coal,2011,16 %
Sweden,Coal,2012,14 %
Sweden,Coal,2013,15 %
Sweden,Coal,2014,15 %
Sweden,Coal,2015,16 %
Sweden,Coal,2016,15 %
Sweden,Coal,2017,15 %
Sweden,Coal,2018,17 %
Sweden,Coal,2019,14 %
Sweden,Coal,2020,20 %
Sweden,Coal,2021,24 %
Sweden,Oil,1990,1 %
Sweden,Oil,1991,1 %
Sweden,Oil,1992,8 %
Sweden,Oil,1993,6 %
Sweden,Oil,1994,3 %
Sweden,Oil,1995,1 %
Sweden,Oil,1996,1 %
Sweden,Oil,1997,12 %
Sweden,Oil,1998,14 %
Sweden,Oil,1999,16 %
Sweden,Oil,2000,10 %
Sweden,Oil,2001,8 %
Sweden,Oil,2002,24 %
Sweden,Oil,2003,26 %
Sweden,Oil,2004,37 %
Sweden,Oil,2005,51 %
Sweden,Oil,2006,53 %
Sweden,Oil,2007,47 %
Sweden,Oil,2008,54 %
Sweden,Oil,2009,63 %
Sweden,Oil,2010,64 %
Sweden,Oil,2011,72 %
Sweden,Oil,2012,71 %
Sweden,Oil,2013,60 %
Sweden,Oil,2014,78 %
Sweden,Oil,2015,105 %
Sweden,Oil,2016,92 %
Sweden,Oil,2017,82 %
Sweden,Oil,2018,74 %
Sweden,Oil,2019,56 %
Sweden,Oil,2020,26 %
Sweden,Oil,2021,26 %
Sweden,Natural Gas,1990,0 %
Sweden,Natural Gas,1991,0 %
Sweden,Natural Gas,1992,0 %
Sweden,Natural Gas,1993,0 %
Sweden,Natural Gas,1994,0 %
Sweden,Natural Gas,1995,0 %
Sweden,Natural Gas,1996,0 %
Sweden,Natural Gas,1997,0 %
Sweden,Natural Gas,1998,0 %
Sweden,Natural Gas,1999,0 %
Sweden,Natural Gas,2000,0 %
Sweden,Natural Gas,2001,0 %
Sweden,Natural Gas,2002,0 %
Sweden,Natural Gas,2003,0 %
Sweden,Natural Gas,2004,0 %
Sweden,Natural Gas,2005,0 %
Sweden,Natural Gas,2006,0 %
Sweden,Natural Gas,2007,0 %
Sweden,Natural Gas,2008,0 %
Sweden,Natural Gas,2009,0 %
Sweden,Natural Gas,2010,0 %
Sweden,Natural Gas,2011,0 %
Sweden,Natural Gas,2012,0 %
Sweden,Natural Gas,2013,0 %
Sweden,Natural Gas,2014,0 %
Sweden,Natural Gas,2015,0 %
Sweden,Natural Gas,2016,0 %
Sweden,Natural Gas,2017,0 %
Sweden,Natural Gas,2018,0 %
Sweden,Natural Gas,2019,0 %
Sweden,Natural Gas,2020,14 %
Sweden,Natural Gas,2021,3 %
Switzerland,Coal,1990,0 %
Switzerland,Coal,1991,0 %
Switzerland,Coal,1992,0 %
Switzerland,Coal,1993,0 %
Switzerland,Coal,1994,0 %
Switzerland,Coal,1995,2 %
Switzerland,Coal,1996,0 %
Switzerland,Coal,1997,0 %
Switzerland,Coal,1998,0 %
Switzerland,Coal,1999,2 %
Switzerland,Coal,2000,1 %
Switzerland,Coal,2001,1 %
Switzerland,Coal,2002,2 %
Switzerland,Coal,2003,2 %
Switzerland,Coal,2004,2 %
Switzerland,Coal,2005,1 %
Switzerland,Coal,2006,2 %
Switzerland,Coal,2007,2 %
Switzerland,Coal,2008,2 %
Switzerland,Coal,2009,1 %
Switzerland,Coal,2010,1 %
Switzerland,Coal,2011,0 %
Switzerland,Coal,2012,0 %
Switzerland,Coal,2013,2 %
Switzerland,Coal,2014,0 %
Switzerland,Coal,2015,1 %
Switzerland,Coal,2016,2 %
Switzerland,Coal,2017,2 %
Switzerland,Coal,2018,3 %
Switzerland,Coal,2019,11 %
Switzerland,Coal,2020,8 %
Switzerland,Coal,2021,6 %
Switzerland,Oil,1990,0 %
Switzerland,Oil,1991,0 %
Switzerland,Oil,1992,0 %
Switzerland,Oil,1993,0 %
Switzerland,Oil,1994,0 %
Switzerland,Oil,1995,0 %
Switzerland,Oil,1996,0 %
Switzerland,Oil,1997,0 %
Switzerland,Oil,1998,0 %
Switzerland,Oil,1999,0 %
Switzerland,Oil,2000,0 %
Switzerland,Oil,2001,0 %
Switzerland,Oil,2002,0 %
Switzerland,Oil,2003,0 %
Switzerland,Oil,2004,0 %
Switzerland,Oil,2005,0 %
Switzerland,Oil,2006,0 %
Switzerland,Oil,2007,0 %
Switzerland,Oil,2008,0 %
Switzerland,Oil,2009,0 %
Switzerland,Oil,2010,0 %
Switzerland,Oil,2011,1 %
Switzerland,Oil,2012,0 %
Switzerland,Oil,2013,0 %
Switzerland,Oil,2014,0 %
Switzerland,Oil,2015,0 %
Switzerland,Oil,2016,3 %
Switzerland,Oil,2017,0 %
Switzerland,Oil,2018,0 %
Switzerland,Oil,2019,0 %
Switzerland,Oil,2020,0 %
Switzerland,Oil,2021,0 %
Switzerland,Natural Gas,1990,13 %
Switzerland,Natural Gas,1991,17 %
Switzerland,Natural Gas,1992,17 %
Switzerland,Natural Gas,1993,15 %
Switzerland,Natural Gas,1994,16 %
Switzerland,Natural Gas,1995,12 %
Switzerland,Natural Gas,1996,14 %
Switzerland,Natural Gas,1997,13 %
Switzerland,Natural Gas,1998,13 %
Switzerland,Natural Gas,1999,13 %
Switzerland,Natural Gas,2000,0 %
Switzerland,Natural Gas,2001,0 %
Switzerland,Natural Gas,2002,0 %
Switzerland,Natural Gas,2003,0 %
Switzerland,Natural Gas,2004,0 %
Switzerland,Natural Gas,2005,0 %
Switzerland,Natural Gas,2006,0 %
Switzerland,Natural Gas,2007,0 %
Switzerland,Natural Gas,2008,0 %
Switzerland,Natural Gas,2009,0 %
Switzerland,Natural Gas,2010,0 %
Switzerland,Natural Gas,2011,0 %
Switzerland,Natural Gas,2012,0 %
Switzerland,Natural Gas,2013,0 %
Switzerland,Natural Gas,2014,0 %
Switzerland,Natural Gas,2015,0 %
Switzerland,Natural Gas,2016,0 %
Switzerland,Natural Gas,2017,0 %
Switzerland,Natural Gas,2018,0 %
Switzerland,Natural Gas,2019,0 %
Switzerland,Natural Gas,2020,0 %
Switzerland,Natural Gas,2021,0 %
Republic of Turkiye,Coal,1990,4 %
Republic of Turkiye,Coal,1991,5 %
Republic of Turkiye,Coal,1992,4 %
Republic of Turkiye,Coal,1993,3 %
Republic of Turkiye,Coal,1994,3 %
Republic of Turkiye,Coal,1995,4 %
Republic of Turkiye,Coal,1996,8 %
Republic of Turkiye,Coal,1997,9 %
Republic of Turkiye,Coal,1998,11 %
Republic of Turkiye,Coal,1999,12 %
Republic of Turkiye,Coal,2000,15 %
Republic of Turkiye,Coal,2001,11 %
Republic of Turkiye,Coal,2002,17 %
Republic of Turkiye,Coal,2003,19 %
Republic of Turkiye,Coal,2004,19 %
Republic of Turkiye,Coal,2005,19 %
Republic of Turkiye,Coal,2006,20 %
Republic of Turkiye,Coal,2007,21 %
Republic of Turkiye,Coal,2008,18 %
Republic of Turkiye,Coal,2009,19 %
Republic of Turkiye,Coal,2010,20 %
Republic of Turkiye,Coal,2011,16 %
Republic of Turkiye,Coal,2012,18 %
Republic of Turkiye,Coal,2013,18 %
Republic of Turkiye,Coal,2014,16 %
Republic of Turkiye,Coal,2015,21 %
Republic of Turkiye,Coal,2016,20 %
Republic of Turkiye,Coal,2017,23 %
Republic of Turkiye,Coal,2018,19 %
Republic of Turkiye,Coal,2019,21 %
Republic of Turkiye,Coal,2020,26 %
Republic of Turkiye,Coal,2021,21 %
Republic of Turkiye,Oil,1990,9 %
Republic of Turkiye,Oil,1991,1 %
Republic of Turkiye,Oil,1992,2 %
Republic of Turkiye,Oil,1993,5 %
Republic of Turkiye,Oil,1994,1 %
Republic of Turkiye,Oil,1995,5 %
Republic of Turkiye,Oil,1996,2 %
Republic of Turkiye,Oil,1997,2 %
Republic of Turkiye,Oil,1998,3 %
Republic of Turkiye,Oil,1999,9 %
Republic of Turkiye,Oil,2000,7 %
Republic of Turkiye,Oil,2001,17 %
Republic of Turkiye,Oil,2002,13 %
Republic of Turkiye,Oil,2003,16 %
Republic of Turkiye,Oil,2004,22 %
Republic of Turkiye,Oil,2005,25 %
Republic of Turkiye,Oil,2006,23 %
Republic of Turkiye,Oil,2007,30 %
Republic of Turkiye,Oil,2008,24 %
Republic of Turkiye,Oil,2009,22 %
Republic of Turkiye,Oil,2010,14 %
Republic of Turkiye,Oil,2011,10 %
Republic of Turkiye,Oil,2012,9 %
Republic of Turkiye,Oil,2013,8 %
Republic of Turkiye,Oil,2014,5 %
Republic of Turkiye,Oil,2015,11 %
Republic of Turkiye,Oil,2016,10 %
Republic of Turkiye,Oil,2017,7 %
Republic of Turkiye,Oil,2018,7 %
Republic of Turkiye,Oil,2019,26 %
Republic of Turkiye,Oil,2020,10 %
Republic of Turkiye,Oil,2021,14 %
Republic of Turkiye,Natural Gas,1990,94 %
Republic of Turkiye,Natural Gas,1991,95 %
Republic of Turkiye,Natural Gas,1992,96 %
Republic of Turkiye,Natural Gas,1993,96 %
Republic of Turkiye,Natural Gas,1994,90 %
Republic of Turkiye,Natural Gas,1995,79 %
Republic of Turkiye,Natural Gas,1996,67 %
Republic of Turkiye,Natural Gas,1997,65 %
Republic of Turkiye,Natural Gas,1998,60 %
Republic of Turkiye,Natural Gas,1999,67 %
Republic of Turkiye,Natural Gas,2000,65 %
Republic of Turkiye,Natural Gas,2001,66 %
Republic of Turkiye,Natural Gas,2002,64 %
Republic of Turkiye,Natural Gas,2003,58 %
Republic of Turkiye,Natural Gas,2004,61 %
Republic of Turkiye,Natural Gas,2005,62 %
Republic of Turkiye,Natural Gas,2006,60 %
Republic of Turkiye,Natural Gas,2007,61 %
Republic of Turkiye,Natural Gas,2008,63 %
Republic of Turkiye,Natural Gas,2009,55 %
Republic of Turkiye,Natural Gas,2010,46 %
Republic of Turkiye,Natural Gas,2011,57 %
Republic of Turkiye,Natural Gas,2012,59 %
Republic of Turkiye,Natural Gas,2013,57 %
Republic of Turkiye,Natural Gas,2014,55 %
Republic of Turkiye,Natural Gas,2015,56 %
Republic of Turkiye,Natural Gas,2016,53 %
Republic of Turkiye,Natural Gas,2017,53 %
Republic of Turkiye,Natural Gas,2018,47 %
Republic of Turkiye,Natural Gas,2019,34 %
Republic of Turkiye,Natural Gas,2020,34 %
Republic of Turkiye,Natural Gas,2021,44 %
United Kingdom,Coal,1990,1 %
United Kingdom,Coal,1991,1 %
United Kingdom,Coal,1992,1 %
United Kingdom,Coal,1993,1 %
United Kingdom,Coal,1994,1 %
United Kingdom,Coal,1995,0 %
United Kingdom,Coal,1996,0 %
United Kingdom,Coal,1997,0 %
United Kingdom,Coal,1998,0 %
United Kingdom,Coal,1999,0 %
United Kingdom,Coal,2000,1 %
United Kingdom,Coal,2001,6 %
United Kingdom,Coal,2002,7 %
United Kingdom,Coal,2003,6 %
United Kingdom,Coal,2004,16 %
United Kingdom,Coal,2005,29 %
United Kingdom,Coal,2006,36 %
United Kingdom,Coal,2007,34 %
United Kingdom,Coal,2008,37 %
United Kingdom,Coal,2009,39 %
United Kingdom,Coal,2010,19 %
United Kingdom,Coal,2011,25 %
United Kingdom,Coal,2012,29 %
United Kingdom,Coal,2013,34 %
United Kingdom,Coal,2014,37 %
United Kingdom,Coal,2015,22 %
United Kingdom,Coal,2016,13 %
United Kingdom,Coal,2017,26 %
United Kingdom,Coal,2018,36 %
United Kingdom,Coal,2019,27 %
United Kingdom,Coal,2020,20 %
United Kingdom,Coal,2021,23 %
United Kingdom,Oil,1990,7 %
United Kingdom,Oil,1991,7 %
United Kingdom,Oil,1992,5 %
United Kingdom,Oil,1993,5 %
United Kingdom,Oil,1994,5 %
United Kingdom,Oil,1995,4 %
United Kingdom,Oil,1996,4 %
United Kingdom,Oil,1997,5 %
United Kingdom,Oil,1998,4 %
United Kingdom,Oil,1999,2 %
United Kingdom,Oil,2000,4 %
United Kingdom,Oil,2001,4 %
United Kingdom,Oil,2002,6 %
United Kingdom,Oil,2003,8 %
United Kingdom,Oil,2004,13 %
United Kingdom,Oil,2005,8 %
United Kingdom,Oil,2006,14 %
United Kingdom,Oil,2007,13 %
United Kingdom,Oil,2008,13 %
United Kingdom,Oil,2009,9 %
United Kingdom,Oil,2010,8 %
United Kingdom,Oil,2011,10 %
United Kingdom,Oil,2012,13 %
United Kingdom,Oil,2013,9 %
United Kingdom,Oil,2014,5 %
United Kingdom,Oil,2015,4 %
United Kingdom,Oil,2016,6 %
United Kingdom,Oil,2017,8 %
United Kingdom,Oil,2018,6 %
United Kingdom,Oil,2019,8 %
United Kingdom,Oil,2020,9 %
United Kingdom,Oil,2021,7 %
United Kingdom,Natural Gas,1990,0 %
United Kingdom,Natural Gas,1991,0 %
United Kingdom,Natural Gas,1992,0 %
United Kingdom,Natural Gas,1993,0 %
United Kingdom,Natural Gas,1994,0 %
United Kingdom,Natural Gas,1995,0 %
United Kingdom,Natural Gas,1996,0 %
United Kingdom,Natural Gas,1997,0 %
United Kingdom,Natural Gas,1998,0 %
United Kingdom,Natural Gas,1999,0 %
United Kingdom,Natural Gas,2000,0 %
United Kingdom,Natural Gas,2001,0 %
United Kingdom,Natural Gas,2002,0 %
United Kingdom,Natural Gas,2003,0 %
United Kingdom,Natural Gas,2004,0 %
United Kingdom,Natural Gas,2005,0 %
United Kingdom,Natural Gas,2006,0 %
United Kingdom,Natural Gas,2007,0 %
United Kingdom,Natural Gas,2008,0 %
United Kingdom,Natural Gas,2009,0 %
United Kingdom,Natural Gas,2010,0 %
United Kingdom,Natural Gas,2011,0 %
United Kingdom,Natural Gas,2012,0 %
United Kingdom,Natural Gas,2013,0 %
United Kingdom,Natural Gas,2014,0 %
United Kingdom,Natural Gas,2015,0 %
United Kingdom,Natural Gas,2016,0 %
United Kingdom,Natural Gas,2017,0 %
United Kingdom,Natural Gas,2018,2 %
United Kingdom,Natural Gas,2019,4 %
United Kingdom,Natural Gas,2020,3 %
United Kingdom,Natural Gas,2021,4 %
United States,Coal,1990,0 %
United States,Coal,1991,0 %
United States,Coal,1992,0 %
United States,Coal,1993,0 %
United States,Coal,1994,0 %
United States,Coal,1995,0 %
United States,Coal,1996,0 %
United States,Coal,1997,0 %
United States,Coal,1998,0 %
United States,Coal,1999,0 %
United States,Coal,2000,0 %
United States,Coal,2001,0 %
United States,Coal,2002,0 %
United States,Coal,2003,0 %
United States,Coal,2004,0 %
United States,Coal,2005,0 %
United States,Coal,2006,0 %
United States,Coal,2007,0 %
United States,Coal,2008,0 %
United States,Coal,2009,0 %
United States,Coal,2010,0 %
United States,Coal,2011,0 %
United States,Coal,2012,0 %
United States,Coal,2013,0 %
United States,Coal,2014,0 %
United States,Coal,2015,0 %
United States,Coal,2016,0 %
United States,Coal,2017,0 %
United States,Coal,2018,0 %
United States,Coal,2019,0 %
United States,Coal,2020,0 %
United States,Coal,2021,0 %
United States,Oil,1990,0 %
United States,Oil,1991,0 %
United States,Oil,1992,0 %
United States,Oil,1993,0 %
United States,Oil,1994,0 %
United States,Oil,1995,0 %
United States,Oil,1996,0 %
United States,Oil,1997,0 %
United States,Oil,1998,0 %
United States,Oil,1999,0 %
United States,Oil,2000,0 %
United States,Oil,2001,0 %
United States,Oil,2002,1 %
United States,Oil,2003,1 %
United States,Oil,2004,1 %
United States,Oil,2005,2 %
United States,Oil,2006,2 %
United States,Oil,2007,2 %
United States,Oil,2008,2 %
United States,Oil,2009,3 %
United States,Oil,2010,4 %
United States,Oil,2011,4 %
United States,Oil,2012,3 %
United States,Oil,2013,3 %
United States,Oil,2014,2 %
United States,Oil,2015,2 %
